WORD: kapağı, FREQ: 1
WORD: önerdi, FREQ: 1
WORD: tavsiye, FREQ: 1
WORD: hemen, FREQ: 1
WORD: kat, FREQ: 1
WORD: artırıldı, FREQ: 1
WORD: sonu, FREQ: 1
WORD: hasılatında, FREQ: 1
WORD: edinerek, FREQ: 1
WORD: haftadır, FREQ: 1
WORD: bulunan, FREQ: 1
WORD: king, FREQ: 1
WORD: farkla, FREQ: 1
WORD: haftada, FREQ: 1
WORD: zirvedeki, FREQ: 1
WORD: bırakmadı, FREQ: 1
WORD: kaldı, FREQ: 1
WORD: kanada’, FREQ: 1
WORD: üreterek, FREQ: 1
WORD: zamanının, FREQ: 1
WORD: üreten, FREQ: 1
WORD: dördüncü, FREQ: 1
WORD: sınır, FREQ: 1
WORD: sınırını, FREQ: 1
WORD: geçen, FREQ: 1
WORD: kanada’da, FREQ: 1
WORD: toplam, FREQ: 1
WORD: toplamda, FREQ: 1
WORD: üretmesine, FREQ: 1
WORD: karşın, FREQ: 1
WORD: dağıtımcılara, FREQ: 1
WORD: gösterim, FREQ: 1
WORD: salonlarına, FREQ: 1
WORD: ödenen, FREQ: 1
WORD: paylardan, FREQ: 1
WORD: kaybına, FREQ: 1
WORD: uğradı, FREQ: 1
WORD: yöneticilere, FREQ: 1
WORD: anlaşma, FREQ: 1
WORD: yaparken, FREQ: 1
WORD: dikkatli, FREQ: 1
WORD: olunması, FREQ: 1
WORD: kez, FREQ: 1
WORD: hatırlatmış, FREQ: 1
WORD: kabartmak, FREQ: 1
WORD: suretiyle, FREQ: 1
WORD: şirketlerin, FREQ: 1
WORD: kar, FREQ: 1
WORD: dağıtmasını, FREQ: 1
WORD: sağlamak, FREQ: 1
WORD: amacı, FREQ: 1
WORD: güden, FREQ: 1
WORD: muhasebesinden, FREQ: 1
WORD: kaynaklandığı, FREQ: 1
WORD: söylenebilir, FREQ: 1
WORD: vhs, FREQ: 1
WORD: kaset, FREQ: 1
WORD: lazerdiskten, FREQ: 1
WORD: gözünden”, FREQ: 1
WORD: isimli, FREQ: 1
WORD: versiyonunu, FREQ: 1
WORD: set, FREQ: 1
WORD: diskten, FREQ: 1
WORD: şeklinde, FREQ: 1
WORD: versiyon, FREQ: 1
WORD: yapımcının, FREQ: 1
WORD: yorumları, FREQ: 1
WORD: metraj, FREQ: 1
WORD: deneme, FREQ: 1
WORD: çekimlerini, FREQ: 1
WORD: içeriyordu, FREQ: 1
WORD: ray, FREQ: 1
WORD: versiyonu, FREQ: 1
WORD: düzenleme, FREQ: 1
WORD: ödülleri’ni, FREQ: 1
WORD: kazanmıştır, FREQ: 1
WORD: ödüllerine, FREQ: 1
WORD: gösterilen, FREQ: 1
WORD: ödüllerden, FREQ: 1
WORD: üçünü, FREQ: 1
WORD: ödülleri’ne, FREQ: 1
WORD: gösterilmiş, FREQ: 1
WORD: fantezi, FREQ: 1
WORD: adaylıkların, FREQ: 1
WORD: enstitüsünün, FREQ: 1
WORD: derecelendirme, FREQ: 1
WORD: listelerine, FREQ: 1
WORD: girmeyi, FREQ: 1
WORD: başarmıştır, FREQ: 1
WORD: alkış, FREQ: 1
WORD: listesinin, FREQ: 1
WORD: yıldönümü, FREQ: 1
WORD: lisel, FREQ: 1
WORD: kutu, FREQ: 1
WORD: çikolata, FREQ: 1
WORD: gibidir, FREQ: 1
WORD: şansına, FREQ: 1
WORD: çıkacağını, FREQ: 1
WORD: bilemezsin, FREQ: 1
WORD: derdi, FREQ: 1
WORD: repliği, FREQ: 1
WORD: replik, FREQ: 1
WORD: olmuştur, FREQ: 1
WORD: zamanların, FREQ: 1
WORD: sırada, FREQ: 1
WORD: dayandığından, FREQ: 1
WORD: telif, FREQ: 1
WORD: hakları, FREQ: 1
WORD: filmden, FREQ: 1
WORD: net, FREQ: 1
WORD: yüzde, FREQ: 1
WORD: pay, FREQ: 1
WORD: ödenecekti, FREQ: 1
WORD: yapımcıları, FREQ: 1
WORD: muhasebe, FREQ: 1
WORD: tekniklerini, FREQ: 1
WORD: kullanarak, FREQ: 1
WORD: gösterip, FREQ: 1
WORD: rekoru, FREQ: 1
WORD: kıran, FREQ: 1
WORD: gösterdiklerinden, FREQ: 1
WORD: ödenmesi, FREQ: 1
WORD: ödemediler, FREQ: 1
WORD: sabit, FREQ: 1
WORD: anlaşmak, FREQ: 1
WORD: brüt, FREQ: 1
WORD: üzerinden, FREQ: 1
WORD: anlaştıklarından, FREQ: 1
WORD: yaklaşık, FREQ: 1
WORD: aldılar, FREQ: 1
WORD: oscar, FREQ: 1
WORD: ndeki, FREQ: 1
WORD: konuşmanın, FREQ: 1
WORD: hiçbirinde, FREQ: 1
WORD: almadı, FREQ: 1
WORD: yazarla, FREQ: 1
WORD: çözüldü, FREQ: 1
WORD: çocuğu’, FREQ: 1
WORD: anlatan, FREQ: 1
WORD: filmlerden, FREQ: 1
WORD: istemiyorum, FREQ: 1
WORD: hepimizin, FREQ: 1
WORD: gözüne, FREQ: 1
WORD: çarpan, FREQ: 1
WORD: çocuksu, FREQ: 1
WORD: masumiyeti, FREQ: 1
WORD: gülersin, FREQ: 1
WORD: ağlarsın, FREQ: 1
WORD: filmlerin, FREQ: 1
WORD: yapmak, FREQ: 1
WORD: istediği, FREQ: 1
WORD: yapıyor, FREQ: 1
WORD: hisset, FREQ: 1
WORD: açıklama, FREQ: 1
WORD: getirildi, FREQ: 1
WORD: açıkladı, FREQ: 1
WORD: karşılaştığımız, FREQ: 1
WORD: elementlerini, FREQ: 1
WORD: değerlendirdiğimizdir, FREQ: 1
WORD: hayatımıza, FREQ: 1
WORD: girerek, FREQ: 1
WORD: somutlaşmasıdır, FREQ: 1
WORD: ayağınıza, FREQ: 1
WORD: düşebilir, FREQ: 1
WORD: başka, FREQ: 1
WORD: yerlere, FREQ: 1
WORD: konabilir, FREQ: 1
WORD: i̇lahi, FREQ: 1
WORD: şeylerin, FREQ: 1
WORD: göstergesi, FREQ: 1
WORD: kaderi, FREQ: 1
WORD: karşılaştırarak, FREQ: 1
WORD: uçuşuyor, FREQ: 1
WORD: yere, FREQ: 1
WORD: konuyor, FREQ: 1
WORD: önceden, FREQ: 1
WORD: planlanan, FREQ: 1
WORD: soyut, FREQ: 1
WORD: resim, FREQ: 1
WORD: bağdaştırarak, FREQ: 1
WORD: insan, FREQ: 1
WORD: anlam, FREQ: 1
WORD: sevdiği, FREQ: 1
WORD: okuduğu, FREQ: 1
WORD: yıllardaki, FREQ: 1
WORD: çocukluğuna, FREQ: 1
WORD: bağlayan, FREQ: 1
WORD: george”tur, FREQ: 1
WORD: sayfada, FREQ: 1
WORD: gergin, FREQ: 1
WORD: ip, FREQ: 1
WORD: yürüyen, FREQ: 1
WORD: maymun, FREQ: 1
WORD: alıyor, FREQ: 1
WORD: bilinçli, FREQ: 1
WORD: yapıp, FREQ: 1
WORD: yapmadıkları, FREQ: 1
WORD: bilinmiyor, FREQ: 1
WORD: sembolik, FREQ: 1
WORD: babası, FREQ: 1
WORD: taciz, FREQ: 1
WORD: kendisinde, FREQ: 1
WORD: takıntı, FREQ: 1
WORD: dönüşen, FREQ: 1
WORD: jenny’nin, FREQ: 1
WORD: kuşa, FREQ: 1
WORD: dönüşüp, FREQ: 1
WORD: uçma, FREQ: 1
WORD: dileğini, FREQ: 1
WORD: sembolize, FREQ: 1
WORD: atlarsam, FREQ: 1
WORD: uçabilir, FREQ: 1
WORD: miyim, FREQ: 1
WORD: soruyor, FREQ: 1
WORD: sürekli, FREQ: 1
WORD: uzaklara, FREQ: 1
WORD: seyehat, FREQ: 1
WORD: parçadan, FREQ: 1
WORD: silvestri’nin, FREQ: 1
WORD: haricinde, FREQ: 1
WORD: olanlar, FREQ: 1
WORD: fleetwood, FREQ: 1
WORD: mac, FREQ: 1
WORD: creedence, FREQ: 1
WORD: clearwater, FREQ: 1
WORD: revival, FREQ: 1
WORD: aretha, FREQ: 1
WORD: franklin, FREQ: 1
WORD: lynyrd, FREQ: 1
WORD: skynyrd, FREQ: 1
WORD: three, FREQ: 1
WORD: dog, FREQ: 1
WORD: byrds, FREQ: 1
WORD: doors, FREQ: 1
WORD: jimi, FREQ: 1
WORD: hendrix, FREQ: 1
WORD: mamas, FREQ: 1
WORD: papas, FREQ: 1
WORD: aileen, FREQ: 1
WORD: quinn, FREQ: 1
WORD: doobie, FREQ: 1
WORD: brothers, FREQ: 1
WORD: simon, FREQ: 1
WORD: garfunkel, FREQ: 1
WORD: bob, FREQ: 1
WORD: seger, FREQ: 1
WORD: buffalo, FREQ: 1
WORD: springfield, FREQ: 1
WORD: michael, FREQ: 1
WORD: mcdonald’a, FREQ: 1
WORD: parçalar, FREQ: 1
WORD: albümlerinde, FREQ: 1
WORD: sürülmüştü, FREQ: 1
WORD: adet, FREQ: 1
WORD: disten, FREQ: 1
WORD: albüm, FREQ: 1
WORD: yıllara, FREQ: 1
WORD: amerikalı, FREQ: 1
WORD: sanatçılar, FREQ: 1
WORD: söylenen, FREQ: 1
WORD: parçalarından, FREQ: 1
WORD: oluşuyor, FREQ: 1
WORD: temaların, FREQ: 1
WORD: tarzında, FREQ: 1
WORD: olmasını, FREQ: 1
WORD: istemişti, FREQ: 1
WORD: sürüldükten, FREQ: 1
WORD: billboard, FREQ: 1
WORD: album, FREQ: 1
WORD: chart’ta, FREQ: 1
WORD: satılanlar, FREQ: 1
WORD: ikinci, FREQ: 1
WORD: sıraya, FREQ: 1
WORD: yükselmişti, FREQ: 1
WORD: kopya, FREQ: 1
WORD: amerika’da, FREQ: 1
WORD: satılan, FREQ: 1
WORD: almıştı, FREQ: 1
WORD: bestelendi, FREQ: 1
WORD: düşünülen, FREQ: 1
WORD: yazıldı, FREQ: 1
WORD: orijinal, FREQ: 1
WORD: niteliğinde, FREQ: 1
WORD: co, FREQ: 1
WORD: dayanıyordu, FREQ: 1
WORD: roth’un, FREQ: 1
WORD: oturup, FREQ: 1
WORD: oğlunun, FREQ: 1
WORD: okuldan, FREQ: 1
WORD: dönmesini, FREQ: 1
WORD: beklemesiyle, FREQ: 1
WORD: başlıyordu, FREQ: 1
WORD: eylül, FREQ: 1
WORD: saldırısından, FREQ: 1
WORD: yerinde, FREQ: 1
WORD: olmayacağını, FREQ: 1
WORD: düşündüler, FREQ: 1
WORD: mart, FREQ: 1
WORD: senaryoyla, FREQ: 1
WORD: ilgilenmeye, FREQ: 1
WORD: niteliğindeki, FREQ: 1
WORD: sayfasında, FREQ: 1
WORD: okuyuculara, FREQ: 1
WORD: birilerinin, FREQ: 1
WORD: hikayenizi, FREQ: 1
WORD: filme, FREQ: 1
WORD: çevirmesine, FREQ: 1
WORD: izin, FREQ: 1
WORD: vermeyin, FREQ: 1
WORD: yanlış, FREQ: 1
WORD: anlamaları, FREQ: 1
WORD: önemli, FREQ: 1
WORD: der, FREQ: 1
WORD: bölümü, FREQ: 1
WORD: anlatılan, FREQ: 1
WORD: öyküsüyle, FREQ: 1
WORD: örtüştüğünü, FREQ: 1
WORD: sayesinde, FREQ: 1
WORD: medyanın, FREQ: 1
WORD: bayağı, FREQ: 1
WORD: ilgisini, FREQ: 1
WORD: çektiğini, FREQ: 1
WORD: romanında, FREQ: 1
WORD: david, FREQ: 1
WORD: letterman, FREQ: 1
WORD: wikimedia, FREQ: 1
WORD: commons, FREQ: 1
WORD: ta, FREQ: 1
WORD: medyaları, FREQ: 1
WORD: vikisöz, FREQ: 1
WORD: sözleri, FREQ: 1
WORD: imdb, FREQ: 1
WORD: tcm, FREQ: 1
WORD: database, FREQ: 1
WORD: allmovie, FREQ: 1
WORD: box, FREQ: 1
WORD: office, FREQ: 1
WORD: mojo, FREQ: 1
WORD: rotten, FREQ: 1
WORD: yönettiği, FREQ: 1
WORD: filmler, FREQ: 1
WORD: wanna, FREQ: 1
WORD: hold, FREQ: 1
WORD: your, FREQ: 1
WORD: hand, FREQ: 1
WORD: used, FREQ: 1
WORD: cars, FREQ: 1
WORD: romancing, FREQ: 1
WORD: stone, FREQ: 1
WORD: framed, FREQ: 1
WORD: ii, FREQ: 1
WORD: iii, FREQ: 1
WORD: death, FREQ: 1
WORD: becomes, FREQ: 1
WORD: contact, FREQ: 1
WORD: what, FREQ: 1
WORD: lies, FREQ: 1
WORD: beneath, FREQ: 1
WORD: cast, FREQ: 1
WORD: away, FREQ: 1
WORD: polar, FREQ: 1
WORD: express, FREQ: 1
WORD: beowulf, FREQ: 1
WORD: christmas, FREQ: 1
WORD: carol, FREQ: 1
WORD: flight, FREQ: 1
WORD: walk, FREQ: 1
WORD: allied, FREQ: 1
WORD: place, FREQ: 1
WORD: sirki, FREQ: 1
WORD: yolu, FREQ: 1
WORD: defiant, FREQ: 1
WORD: ones, FREQ: 1
WORD: hur, FREQ: 1
WORD: spartacus, FREQ: 1
WORD: guns, FREQ: 1
WORD: navarone, FREQ: 1
WORD: arabistanlı, FREQ: 1
WORD: lawrence, FREQ: 1
WORD: cardinal, FREQ: 1
WORD: doktor, FREQ: 1
WORD: jivago, FREQ: 1
WORD: heat, FREQ: 1
WORD: winter, FREQ: 1
WORD: anne, FREQ: 1
WORD: thousand, FREQ: 1
WORD: days, FREQ: 1
WORD: hal, FREQ: 1
WORD: wallis, FREQ: 1
WORD: love, FREQ: 1
WORD: kanunun, FREQ: 1
WORD: kuvveti, FREQ: 1
WORD: godfather, FREQ: 1
WORD: exorcist, FREQ: 1
WORD: mahallesi, FREQ: 1
WORD: guguk, FREQ: 1
WORD: kuşu, FREQ: 1
WORD: rocky, FREQ: 1
WORD: geceyarısı, FREQ: 1
WORD: ekspresi, FREQ: 1
WORD: vs, FREQ: 1
WORD: ordinary, FREQ: 1
WORD: people, FREQ: 1
WORD: göl, FREQ: 1
WORD: extra, FREQ: 1
WORD: terrestrial, FREQ: 1
WORD: amadeus, FREQ: 1
WORD: afrikam, FREQ: 1
WORD: i̇mparator, FREQ: 1
WORD: yağmur, FREQ: 1
WORD: günü, FREQ: 1
WORD: bugsy, FREQ: 1
WORD: kokusu, FREQ: 1
WORD: i̇ngiliz, FREQ: 1
WORD: hasta, FREQ: 1
WORD: titanic, FREQ: 1
WORD: er, FREQ: 1
WORD: ryan, FREQ: 1
WORD: kurtarmak, FREQ: 1
WORD: gladiator, FREQ: 1
WORD: akıl, FREQ: 1
WORD: oyunları, FREQ: 1
WORD: göklerin, FREQ: 1
WORD: hakimi, FREQ: 1
WORD: brokeback, FREQ: 1
WORD: dağı, FREQ: 1
WORD: babil, FREQ: 1
WORD: kefaret, FREQ: 1
WORD: avatar, FREQ: 1
WORD: operasyon, FREQ: 1
WORD: argo, FREQ: 1
WORD: yıllık, FREQ: 1
WORD: esaret, FREQ: 1
WORD: golden, FREQ: 1
WORD: voyage, FREQ: 1
WORD: sinbad, FREQ: 1
WORD: doc, FREQ: 1
WORD: savage, FREQ: 1
WORD: man, FREQ: 1
WORD: bronze, FREQ: 1
WORD: les, FREQ: 1
WORD: gaspards, FREQ: 1
WORD: oh, FREQ: 1
WORD: god, FREQ: 1
WORD: heaven, FREQ: 1
WORD: can, FREQ: 1
WORD: wait, FREQ: 1
WORD: muppet, FREQ: 1
WORD: somewhere, FREQ: 1
WORD: time, FREQ: 1
WORD: kutsal, FREQ: 1
WORD: hazine, FREQ: 1
WORD: crystal, FREQ: 1
WORD: something, FREQ: 1
WORD: wicked, FREQ: 1
WORD: this, FREQ: 1
WORD: way, FREQ: 1
WORD: comes, FREQ: 1
WORD: ladyhawke, FREQ: 1
WORD: boy, FREQ: 1
WORD: could, FREQ: 1
WORD: fly, FREQ: 1
WORD: prenses, FREQ: 1
WORD: gelin, FREQ: 1
WORD: masum, FREQ: 1
WORD: sanık, FREQ: 1
WORD: makas, FREQ: 1
WORD: eller, FREQ: 1
WORD: aladdin, FREQ: 1
WORD: noel, FREQ: 1
WORD: gecesi, FREQ: 1
WORD: kabusu, FREQ: 1
WORD: bebe, FREQ: 1
WORD: ejder, FREQ: 1
WORD: yürek, FREQ: 1
WORD: ajanlar, FREQ: 1
WORD: kralı, FREQ: 1
WORD: truman, FREQ: 1
WORD: malkovich, FREQ: 1
WORD: frekans, FREQ: 1
WORD: yüzük, FREQ: 1
WORD: kardeşliği, FREQ: 1
WORD: kule, FREQ: 1
WORD: örümcek, FREQ: 1
WORD: batman, FREQ: 1
WORD: başlıyor, FREQ: 1
WORD: superman, FREQ: 1
WORD: dönüyor, FREQ: 1
WORD: sihir, FREQ: 1
WORD: button, FREQ: 1
WORD: tuhaf, FREQ: 1
WORD: hikayesi, FREQ: 1
WORD: watchmen, FREQ: 1
WORD: alis, FREQ: 1
WORD: diyarında, FREQ: 1
WORD: harry, FREQ: 1
WORD: potter, FREQ: 1
WORD: ölüm, FREQ: 1
WORD: yadigârları, FREQ: 1
WORD: bölüm, FREQ: 1
WORD: pi, FREQ: 1
WORD: yaşamı, FREQ: 1
WORD: hobbit, FREQ: 1
WORD: ordunun, FREQ: 1
WORD: savaşı, FREQ: 1
WORD: board, FREQ: 1
WORD: review, FREQ: 1
WORD: sahipleri, FREQ: 1
WORD: am, FREQ: 1
WORD: fugitive, FREQ: 1
WORD: from, FREQ: 1
WORD: chain, FREQ: 1
WORD: gang, FREQ: 1
WORD: topaze, FREQ: 1
WORD: gömül, FREQ: 1
WORD: olunca, FREQ: 1
WORD: muhbir, FREQ: 1
WORD: mr, FREQ: 1
WORD: deeds, FREQ: 1
WORD: goes, FREQ: 1
WORD: town, FREQ: 1
WORD: must, FREQ: 1
WORD: fall, FREQ: 1
WORD: citadel, FREQ: 1
WORD: nazi, FREQ: 1
WORD: casusunun, FREQ: 1
WORD: i̇tirafı, FREQ: 1
WORD: gazap, FREQ: 1
WORD: üzümleri, FREQ: 1
WORD: yurttaş, FREQ: 1
WORD: kane, FREQ: 1
WORD: which, FREQ: 1
WORD: we, FREQ: 1
WORD: serve, FREQ: 1
WORD: ox, FREQ: 1
WORD: bow, FREQ: 1
WORD: incident, FREQ: 1
WORD: none, FREQ: 1
WORD: but, FREQ: 1
WORD: lonely, FREQ: 1
WORD: heart, FREQ: 1
WORD: true, FREQ: 1
WORD: glory, FREQ: 1
WORD: henry, FREQ: 1
WORD: mösyö, FREQ: 1
WORD: verdoux, FREQ: 1
WORD: paisà, FREQ: 1
WORD: bisiklet, FREQ: 1
WORD: hırsızları, FREQ: 1
WORD: sunset, FREQ: 1
WORD: bulvarı, FREQ: 1
WORD: suçu, FREQ: 1
WORD: satılmaz, FREQ: 1
WORD: jül, FREQ: 1
WORD: sezar, FREQ: 1
WORD: marty, FREQ: 1
WORD: i̇htiyar, FREQ: 1
WORD: deniz, FREQ: 1
WORD: uğruna, FREQ: 1
WORD: sons, FREQ: 1
WORD: lovers, FREQ: 1
WORD: question, FREQ: 1
WORD: uzun, FREQ: 1
WORD: jones, FREQ: 1
WORD: eleanor, FREQ: 1
WORD: roosevelt, FREQ: 1
WORD: yetmez, FREQ: 1
WORD: shoes, FREQ: 1
WORD: fisherman, FREQ: 1
WORD: general, FREQ: 1
WORD: patton, FREQ: 1
WORD: kanlı, FREQ: 1
WORD: saltanat, FREQ: 1
WORD: kabare, FREQ: 1
WORD: belalılar, FREQ: 1
WORD: konuşma, FREQ: 1
WORD: lyndon, FREQ: 1
WORD: nashville, FREQ: 1
WORD: başkanın, FREQ: 1
WORD: adamları, FREQ: 1
WORD: günleri, FREQ: 1
WORD: sıradan, FREQ: 1
WORD: i̇nsanlar, FREQ: 1
WORD: ateş, FREQ: 1
WORD: arabaları, FREQ: 1
WORD: kızıllar, FREQ: 1
WORD: gandhi, FREQ: 1
WORD: betrayal, FREQ: 1
WORD: passage, FREQ: 1
WORD: india, FREQ: 1
WORD: mor, FREQ: 1
WORD: yıllar, FREQ: 1
WORD: manzaralı, FREQ: 1
WORD: güneş, FREQ: 1
WORD: i̇mparatorluğu, FREQ: 1
WORD: mississippi, FREQ: 1
WORD: yanıyor, FREQ: 1
WORD: bayan, FREQ: 1
WORD: daisy, FREQ: 1
WORD: şoförü, FREQ: 1
WORD: kuzuların, FREQ: 1
WORD: sessizliği, FREQ: 1
WORD: howards, FREQ: 1
WORD: end, FREQ: 1
WORD: ucuz, FREQ: 1
WORD: roman, FREQ: 1
WORD: shine, FREQ: 1
WORD: sırları, FREQ: 1
WORD: gods, FREQ: 1
WORD: monsters, FREQ: 1
WORD: düşlerin, FREQ: 1
WORD: kırmızı, FREQ: 1
WORD: değirmen, FREQ: 1
WORD: gizemli, FREQ: 1
WORD: nehir, FREQ: 1
WORD: düşler, FREQ: 1
WORD: ülkesi, FREQ: 1
WORD: geceler, FREQ: 1
WORD: şanslar, FREQ: 1
WORD: iwo, FREQ: 1
WORD: jima, FREQ: 1
WORD: mektuplar, FREQ: 1
WORD: i̇htiyarlara, FREQ: 1
WORD: yok, FREQ: 1
WORD: aklı, FREQ: 1
WORD: havada, FREQ: 1
WORD: hugo, FREQ: 1
WORD: zero, FREQ: 1
WORD: thirty, FREQ: 1
WORD: şiddetli, FREQ: 1
WORD: mad, FREQ: 1
WORD: max, FREQ: 1
WORD: fury, FREQ: 1
WORD: road, FREQ: 1
WORD: dvd, FREQ: 2
WORD: yapımcı, FREQ: 2
WORD: wendy, FREQ: 2
WORD: finerman, FREQ: 2
WORD: steve, FREQ: 2
WORD: williamson, FREQ: 2
WORD: müzik, FREQ: 2
WORD: silvestri, FREQ: 2
WORD: yönetmeni, FREQ: 2
WORD: pictures, FREQ: 2
WORD: abd, FREQ: 2
WORD: angeles, FREQ: 2
WORD: kasım, FREQ: 2
WORD: başrol, FREQ: 2
WORD: doğum, FREQ: 2
WORD: arasında, FREQ: 2
WORD: gerçekleşmiş, FREQ: 2
WORD: verdiği, FREQ: 2
WORD: kişiliği, FREQ: 2
WORD: ele, FREQ: 2
WORD: alınan, FREQ: 2
WORD: olmak, FREQ: 2
WORD: doğru, FREQ: 2
WORD: eski, FREQ: 2
WORD: ticari, FREQ: 2
WORD: milyondan, FREQ: 2
WORD: satarak, FREQ: 2
WORD: albümler, FREQ: 2
WORD: ciddi, FREQ: 2
WORD: sene, FREQ: 2
WORD: başında, FREQ: 2
WORD: etti, FREQ: 2
WORD: yıl, FREQ: 2
WORD: üretti, FREQ: 2
WORD: uyarlanmış, FREQ: 2
WORD: çeşitli, FREQ: 2
WORD: ülke, FREQ: 2
WORD: gereken, FREQ: 2
WORD: prodüksiyon, FREQ: 2
WORD: eleştiriler, FREQ: 2
WORD: hasılatı, FREQ: 2
WORD: ev, FREQ: 2
WORD: medyası, FREQ: 2
WORD: müzikleri, FREQ: 2
WORD: muhtemel, FREQ: 2
WORD: kaynakça, FREQ: 2
WORD: otobüs, FREQ: 2
WORD: hikâyesini, FREQ: 2
WORD: anlatmaya, FREQ: 2
WORD: zorbalık, FREQ: 2
WORD: aparatlarını, FREQ: 2
WORD: alabama’da, FREQ: 2
WORD: greenbow, FREQ: 2
WORD: müddet, FREQ: 2
WORD: elvis, FREQ: 2
WORD: presley, FREQ: 2
WORD: gününde, FREQ: 2
WORD: görür, FREQ: 2
WORD: aşık, FREQ: 2
WORD: arkadaşı, FREQ: 2
WORD: olacak, FREQ: 2
WORD: jenny’e, FREQ: 2
WORD: kendisine, FREQ: 2
WORD: çalıştığı, FREQ: 2
WORD: ayrılır, FREQ: 2
WORD: sayede, FREQ: 2
WORD: üniversite, FREQ: 2
WORD: okula, FREQ: 2
WORD: oynamaya, FREQ: 2
WORD: sonraları, FREQ: 2
WORD: işine, FREQ: 2
WORD: vietnam’a, FREQ: 2
WORD: müfreze, FREQ: 2
WORD: komutanı, FREQ: 2
WORD: taylor, FREQ: 2
WORD: b, FREQ: 2
WORD: kesilen, FREQ: 2
WORD: kurtararak, FREQ: 2
WORD: sakat, FREQ: 2
WORD: savaşta, FREQ: 2
WORD: gerektiğini, FREQ: 2
WORD: kızgındır, FREQ: 2
WORD: national, FREQ: 2
WORD: savaş, FREQ: 2
WORD: ertesi, FREQ: 2
WORD: pinpon, FREQ: 2
WORD: çin, FREQ: 2
WORD: beyaz, FREQ: 2
WORD: araya, FREQ: 2
WORD: watergate, FREQ: 2
WORD: oda, FREQ: 2
WORD: burda, FREQ: 2
WORD: yardımcı, FREQ: 2
WORD: sayısız, FREQ: 2
WORD: esin, FREQ: 2
WORD: olacağına, FREQ: 2
WORD: mahvedecek, FREQ: 2
WORD: tutarak, FREQ: 2
WORD: komutan, FREQ: 2
WORD: yanına, FREQ: 2
WORD: zarar, FREQ: 2
WORD: kurtardığı, FREQ: 2
WORD: teşekkür, FREQ: 2
WORD: bırakır, FREQ: 2
WORD: kendilerini, FREQ: 2
WORD: annesine, FREQ: 2
WORD: ücretle, FREQ: 2
WORD: miktar, FREQ: 2
WORD: içeren, FREQ: 2
WORD: evlenme, FREQ: 2
WORD: koşu, FREQ: 2
WORD: kendisi, FREQ: 2
WORD: oğlu, FREQ: 2
WORD: evlenirler, FREQ: 2
WORD: forrest’ı, FREQ: 2
WORD: annesinin, FREQ: 2
WORD: üzerine, FREQ: 2
WORD: oturarak, FREQ: 2
WORD: tüyünün, FREQ: 2
WORD: olması, FREQ: 2
WORD: belirtir, FREQ: 2
WORD: rol, FREQ: 2
WORD: rolü, FREQ: 2
WORD: filmdeki, FREQ: 2
WORD: tarihsel, FREQ: 2
WORD: olayların, FREQ: 2
WORD: kalan, FREQ: 2
WORD: vietnam, FREQ: 2
WORD: ortağı, FREQ: 2
WORD: şirketinin, FREQ: 2
WORD: yerini, FREQ: 2
WORD: groom’un, FREQ: 2
WORD: genel, FREQ: 2
WORD: barry, FREQ: 2
WORD: sonradan, FREQ: 2
WORD: filmini, FREQ: 2
WORD: çekimleri, FREQ: 2
WORD: genelde, FREQ: 2
WORD: carolina’nın, FREQ: 2
WORD: ridge, FREQ: 2
WORD: parkway’de, FREQ: 2
WORD: carolina’daki, FREQ: 2
WORD: new, FREQ: 2
WORD: çekildi, FREQ: 2
WORD: seti, FREQ: 2
WORD: kullanılan, FREQ: 2
WORD: evi, FREQ: 2
WORD: başladı, FREQ: 2
WORD: ken, FREQ: 2
WORD: ralston, FREQ: 2
WORD: cgi, FREQ: 2
WORD: hayatta, FREQ: 2
WORD: oluşturabilmek, FREQ: 2
WORD: kullanılmış, FREQ: 2
WORD: sahnesi, FREQ: 2
WORD: patlama, FREQ: 2
WORD: sinise’nin, FREQ: 2
WORD: kalabalık, FREQ: 2
WORD: tomatoes, FREQ: 2
WORD: sun, FREQ: 2
WORD: söylemek, FREQ: 2
WORD: yazılan, FREQ: 2
WORD: barındırıyor, FREQ: 2
WORD: fantastik, FREQ: 2
WORD: lion, FREQ: 2
WORD: geçti, FREQ: 2
WORD: masrafları, FREQ: 2
WORD: payı, FREQ: 2
WORD: hollywood, FREQ: 2
WORD: nisan, FREQ: 2
WORD: ayında, FREQ: 2
WORD: efekt, FREQ: 2
WORD: dalda, FREQ: 2
WORD: saturn, FREQ: 2
WORD: almıştır, FREQ: 2
WORD: yazar, FREQ: 2
WORD: groom’a, FREQ: 2
WORD: senaryosu, FREQ: 2
WORD: edilen, FREQ: 2
WORD: kardan, FREQ: 2
WORD: adı, FREQ: 2
WORD: tüyünü, FREQ: 2
WORD: şans, FREQ: 2
WORD: tüyün, FREQ: 2
WORD: oldukça, FREQ: 2
WORD: arasına, FREQ: 2
WORD: konduğu, FREQ: 2
WORD: ediyor, FREQ: 2
WORD: albümü, FREQ: 2
WORD: ait, FREQ: 2
WORD: sinema, FREQ: 2
WORD: show, FREQ: 2
WORD: bulabilirsiniz, FREQ: 2
WORD: movie, FREQ: 2
WORD: who, FREQ: 2
WORD: rabbit, FREQ: 2
WORD: part, FREQ: 2
WORD: lar, FREQ: 2
WORD: harikalar, FREQ: 2
WORD: rıhtımlar, FREQ: 2
WORD: cennet, FREQ: 2
WORD: devri, FREQ: 2
